"AIRPORT_CODE","CITY","STATE","METRO_AREA","FACILITY_NAME","LONGITUDE","LATITUDE","AIR_SERVICE","CBSA_CODE","CBSA_TYPE",
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","New York Ave & 15th St NW",-77.033700,38.899100,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","5th & F St NW",-77.019347,38.897222,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","13th & H St NE",-76.988200,38.900300,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Tenleytown / Wisconsin Ave & Albemarle St NW",-77.079382,38.947607,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","18th & M St NW",-77.041606,38.904742,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Eastern Market Metro / Pennsylvania Ave & 7th St SE",-76.995397,38.884000,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Kennedy Center",-77.054845,38.895184,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","10th St & Constitution Ave NW",-77.026013,38.893028,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","L'Enfant Plaza / 7th & C St SW",-77.022241,38.886266,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","US Dept of State / Virginia Ave & 21st St NW",-77.046587,38.894919,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","12th & Newton St NE",-76.991016,38.933668,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Georgetown Harbor / 30th St NW",-77.059219,38.902221,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","USDA / 12th & Independence Ave SW",-77.028226,38.887237,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Benning Branch Library",-76.947974,38.894000,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","14th St & New York Ave NW",-77.031686,38.899632,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Eastern Market / 7th & North Carolina Ave SE",-76.996806,38.886952,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","4th St & Madison Dr NW",-77.017253,38.890493,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Pennsylvania & Minnesota Ave SE",-76.971015,38.873057,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Anacostia Library",-76.978400,38.865784,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","14th St Heights / 14th & Crittenden St NW",-77.032818,38.947774,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Wisconsin Ave & Newark St NW",-77.072755,38.934881,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Ward Circle / American University",-77.087171,38.938736,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","8th & Eye St SE / Barracks Row",-76.995300,38.879200,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Florida Ave & R St NW",-77.013500,38.912600,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Van Ness Metro / UDC",-77.063896,38.944551,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","17th & Corcoran St NW",-77.038700,38.912100,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","14th & D St SE",-76.986100,38.884000,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Potomac & Pennsylvania Ave SE",-76.986200,38.880300,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","3rd & D St SE",-77.002300,38.885100,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","3rd & H St NW",-77.015289,38.899408,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","17th & K St NW",-77.038630,38.902760,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","21st & M St NW",-77.046774,38.905340,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","1st & M St NE",-77.005600,38.905700,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Massachusetts Ave & Dupont Circle NW",-77.044400,38.910100,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","M St & New Jersey Ave SE",-77.003700,38.876300,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","7th & T St NW",-77.022200,38.915500,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","20th St & Florida Ave NW",-77.044600,38.915400,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","1st & N St  SE",-77.005700,38.874300,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Georgia Ave and Fairmont St NW",-77.022200,38.924900,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","10th & U St NW",-77.025900,38.917200,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","4th & W St NE",-77.000648,38.919077,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","19th & E Street NW",-77.043600,38.895200,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Good Hope Rd & MLK Ave SE",-76.988039,38.867373,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Anacostia Metro",-76.994637,38.862669,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Nannie Helen Burroughs & Minnesota Ave NE",-76.941877,38.901385,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Minnesota Ave Metro/DOES",-76.947446,38.897063,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Randle Circle & Minnesota Ave SE",-76.960700,38.878000,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Connecticut Ave & Newark St NW / Cleveland Park",-77.057979,38.934267,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Good Hope & Naylor Rd SE",-76.967200,38.860100,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Park Rd & Holmead Pl NW",-77.031500,38.930800,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","19th & East Capitol St SE",-76.976900,38.889600,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","5th & K St NW",-77.019027,38.903040,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","John McCormack Dr & Michigan Ave NE",-76.995500,38.934600,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","14th St & Spring Rd NW",-77.032800,38.937500,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Georgia & New Hampshire Ave NW",-77.024649,38.936043,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","21st & I St NW",-77.047000,38.900800,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","20th & E St NW",-77.045000,38.896300,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","14th & Rhode Island Ave NW",-77.032300,38.908600,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","14th & R St NW",-77.031681,38.912682,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","15th & P St NW",-77.034438,38.909850,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","4th & M St SW",-77.017800,38.876700,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Lamont & Mt Pleasant NW",-77.038800,38.931900,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Calvert & Biltmore St NW",-77.047637,38.923203,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","14th & Harvard St NW",-77.032200,38.926800,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Adams Mill & Columbia Rd NW",-77.042581,38.922925,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","16th & Harvard St NW",-77.036536,38.926088,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","11th & Kenyon St NW",-77.027822,38.929464,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","14th & V St NW",-77.032100,38.917600,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","19th St & Pennsylvania Ave NW",-77.042900,38.900300,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","17th St & Independence Ave SW",-77.038325,38.888097,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","18th & C St NW",-77.041544,38.893511,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Henry Bacon Dr & Lincoln Memorial Circle NW",-77.049379,38.890544,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","22nd & P ST NW",-77.048728,38.909394,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Foggy Bottom-GWU Blue and Orange Line Station",-77.050331,38.900873,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Farragut North Red Line Station",-77.039805,38.903872,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Farragut North Red Line Station",-77.040172,38.903628,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Dupont Circle Red Line Station",-77.043336,38.908645,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Dupont Circle Red Line Station",-77.044763,38.911015,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Farragut North Red Line Station",-77.039130,38.902730,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","South Capitol & Atlantic St SW",-77.008133,38.831516,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","LEnfant Plaza Blue and Orange and Green and Yellow Line Stat",-77.020988,38.884708,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","LEnfant Plaza Blue and Orange and Green and Yellow Line Stat",-77.021734,38.886253,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","10th St & L'Enfant Plaza SW",-77.025791,38.884377,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","LEnfant Plaza Blue and Orange and Green and Yellow Line Stat",-77.023532,38.884703,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Federal Center SW Blue and Orange Line Station",-77.015509,38.884880,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Waterfront-SEU Green Line Station",-77.017572,38.877045,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","LEnfant Plaza Station",-77.021490,38.885650,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Congress Heights Green Line Station",-76.987567,38.844601,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Anacostia Green Line Station",-76.994957,38.862218,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Congress Heights Green Line Station",-76.988700,38.844700,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Anacostia Green Line Station",-76.995430,38.862073,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Deanwood Orange Line Station",-76.935207,38.908572,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Minnesota Ave Orange Line Station",-76.946954,38.898621,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Deanwood Orange Line Station",-76.934598,38.908366,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Benning Road Blue Line Station",-76.937335,38.890327,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Rhode Island Ave-Brentwood Red Line Station",-76.995984,38.920576,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Brookland-CUA Red Line Station",-76.994337,38.933500,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Tenleytown-AU Red Line Station",-77.080120,38.948329,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Yuma St & Tenley Circle NW",-77.080590,38.946182,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Tenleytown-AU Red Line Station",-77.079379,38.948084,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Friendship Heights Red Line Station",-77.086050,38.960950,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Wisconsin Ave & Ingomar St NW",-77.084636,38.958267,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Friendship Heights Red Line Station",-77.084896,38.958508,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Takoma Red Line Station",-77.017436,38.975090,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Georgia & Missouri Ave NW",-77.027855,38.961339,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Fort Totten Green and Yellow and Red Line Station",-77.002313,38.952177,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Georgia Ave-Petworth Green and Yellow Line Station",-77.024122,38.937020,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","U Street/African-Amer Civil War Memorial/Cardozo Green and Y",-77.026011,38.916958,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Dupont Circle Bus Stop",-77.044480,38.911410,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","14th & Girard St NW",-77.032375,38.925284,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","16th & R St NW",-77.036278,38.912652,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","16th & Irving St NW",-77.036250,38.928893,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","U Street/African-Amer Civil War Memorial/Cardozo Green and Y",-77.029100,38.916900,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Columbia Heights Green and Yellow Line Station",-77.033143,38.928622,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Van Ness-UDC Red Line Station",-77.064067,38.944574,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Cleveland Park Red Line Station",-77.059065,38.936246,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Connecticut Ave & Yuma St NW",-77.065115,38.947156,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Van Ness-UDC Red Line Station",-77.063598,38.944655,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Cleveland Park Red Line Station",-77.058503,38.935906,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Woodley Park-Zoo/Adams Morgan Red Line Station",-77.052371,38.924456,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Farragut West Blue and Orange Line Station",-77.039260,38.901222,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Farragut West Blue and Orange Line Station",-77.041828,38.901487,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Metro Center Blue and Orange and Red Line Station",-77.028319,38.897192,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Metro Center Blue and Orange and Red Line Station",-77.027955,38.898466,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Metro Center Blue and Orange and Red Line Station",-77.026979,38.898153,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","McPherson Square Blue and Orange Line Station",-77.032031,38.901181,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","11th & O St NW",-77.027140,38.908430,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","14th & L St NW",-77.031737,38.903658,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","McPherson Square Blue and Orange Line Station",-77.034739,38.901186,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Metro Center Blue and Orange and Red Line Station",-77.029562,38.898140,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Smithsonian Blue and Orange Line Station",-77.028506,38.887403,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Federal Triangle Blue and Orange Line Station",-77.029270,38.893815,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Archives-Navy Memorial-Penn Quarter Green and Yellow Line St",-77.022550,38.893951,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Smithsonian Blue and Orange Line Station",-77.028381,38.889108,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Stadium-Armory Blue and Orange Line Station",-76.977084,38.885670,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Navy Yard Green Line Station",-77.007385,38.876216,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Eastern Market Blue and Orange Line Station",-76.995723,38.884217,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Potomac Ave Blue and Orange Line Station",-76.985197,38.880784,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Navy Yard Green Line Station",-77.004393,38.876634,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Capitol South Blue and Orange Line Station",-77.006074,38.885694,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Stadium-Armory Blue and Orange Line Station",-76.977103,38.888330,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Union Station Red Line Station",-77.007100,38.898900,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","2nd St & Massachusetts Ave NE",-77.003135,38.894972,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","New York Ave & Hecht Ave NE",-76.983683,38.915604,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Maryland Ave & E St NE",-76.992900,38.896134,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Oklahoma Ave & D St NE",-76.974828,38.894474,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Union Station",-77.006370,38.897310,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","New York Ave-Florida Ave-Gallaudet U Red Line Station",-77.003254,38.907310,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Union Station Red Line Station",-77.007256,38.898525,0,47900,1,
"","Washington","DC","Washington-Arlington-Alexandria DC-VA-MD-WV","Union Station",-77.006400,38.897300,0,47900,1,
